cve/data_type,cve/data_format,cve/data_version,cve/CVE_data_meta/ID,cve/CVE_data_meta/ASSIGNER,cve/references/reference_data/0/url,cve/references/reference_data/0/name,cve/references/reference_data/0/refsource,cve/references/reference_data/1/url,cve/references/reference_data/1/name,cve/references/reference_data/1/refsource,cve/description/0/description_data/0/lang,cve/description/0/description_data/0/value,configurations/CVE_data_version,publishedDate,lastModifiedDate,cve/references/reference_data/2/url,cve/references/reference_data/2/name,cve/references/reference_data/2/refsource,cve/references/reference_data/3/url,cve/references/reference_data/3/name,cve/references/reference_data/3/refsource,cve/references/reference_data/0/tags/0,cve/references/reference_data/1/tags/0,cve/problemtype/problemtype_data/0/description/0/lang,cve/problemtype/problemtype_data/0/description/0/value,cve/problemtype/problemtype_data/0/description/1/lang,cve/problemtype/problemtype_data/0/description/1/value,cve/references/reference_data/4/url,cve/references/reference_data/4/name,cve/references/reference_data/4/refsource,cve/references/reference_data/5/url,cve/references/reference_data/5/name,cve/references/reference_data/5/refsource,cve/references/reference_data/0/tags/1,configurations/nodes/0/operator,configurations/nodes/0/cpe_match/0/vulnerable,configurations/nodes/0/cpe_match/0/cpe23Uri,impact/baseMetricV3/cvssV3/version,impact/baseMetricV3/cvssV3/vectorString,impact/baseMetricV3/cvssV3/attackVector,impact/baseMetricV3/cvssV3/attackComplexity,impact/baseMetricV3/cvssV3/privilegesRequired,impact/baseMetricV3/cvssV3/userInteraction,impact/baseMetricV3/cvssV3/scope,impact/baseMetricV3/cvssV3/confidentialityImpact,impact/baseMetricV3/cvssV3/integrityImpact,impact/baseMetricV3/cvssV3/availabilityImpact,impact/baseMetricV3/cvssV3/baseScore,impact/baseMetricV3/cvssV3/baseSeverity,impact/baseMetricV3/exploitabilityScore,impact/baseMetricV3/impactScore,impact/baseMetricV2/cvssV2/version,impact/baseMetricV2/cvssV2/vectorString,impact/baseMetricV2/cvssV2/accessVector,impact/baseMetricV2/cvssV2/accessComplexity,impact/baseMetricV2/cvssV2/authentication,impact/baseMetricV2/cvssV2/confidentialityImpact,impact/baseMetricV2/cvssV2/integrityImpact,impact/baseMetricV2/cvssV2/availabilityImpact,impact/baseMetricV2/cvssV2/baseScore,impact/baseMetricV2/severity,impact/baseMetricV2/exploitabilityScore,impact/baseMetricV2/impactScore,impact/baseMetricV2/acInsufInfo,impact/baseMetricV2/obtainAllPrivilege,impact/baseMetricV2/obtainUserPrivilege,impact/baseMetricV2/obtainOtherPrivilege,impact/baseMetricV2/userInteractionRequired,cve/references/reference_data/0/tags/2,cve/references/reference_data/1/tags/1,cve/references/reference_data/2/tags/0,cve/references/reference_data/2/tags/1,configurations/nodes/0/cpe_match/0/versionEndIncluding
CVE,MITRE,4.0,CVE-2021-32792,security-advisories@github.com,https://github.com/zmartzone/mod_auth_openidc/security/advisories/GHSA-458c-7pwg-3j7j,https://github.com/zmartzone/mod_auth_openidc/security/advisories/GHSA-458c-7pwg-3j7j,CONFIRM,https://github.com/zmartzone/mod_auth_openidc/commit/55ea0a085290cd2c8cdfdd960a230cbc38ba8b56,https://github.com/zmartzone/mod_auth_openidc/commit/55ea0a085290cd2c8cdfdd960a230cbc38ba8b56,MISC,en,"mod_auth_openidc is an authentication/authorization module for the Apache 2.x HTTP server that functions as an OpenID Connect Relying Party, authenticating users against an OpenID Connect Provider. In mod_auth_openidc before version 2.4.9, there is an XSS vulnerability in when using `OIDCPreservePost On`.",4.0,2021-07-26T17:15Z,2021-07-26T17:21Z,https://github.com/zmartzone/mod_auth_openidc/releases/tag/v2.4.9,https://github.com/zmartzone/mod_auth_openidc/releases/tag/v2.4.9,MISC,https://github.com/zmartzone/mod_auth_openidc/commit/00c315cb0c8ab77c67be4a2ac08a71a83ac58751,https://github.com/zmartzone/mod_auth_openidc/commit/00c315cb0c8ab77c67be4a2ac08a71a83ac58751,MISC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-32791,security-advisories@github.com,https://github.com/zmartzone/mod_auth_openidc/security/advisories/GHSA-px3c-6x7j-3r9r,https://github.com/zmartzone/mod_auth_openidc/security/advisories/GHSA-px3c-6x7j-3r9r,CONFIRM,https://github.com/zmartzone/mod_auth_openidc/commit/375407c16c61a70b56fdbe13b0d2c8f11398e92c,https://github.com/zmartzone/mod_auth_openidc/commit/375407c16c61a70b56fdbe13b0d2c8f11398e92c,MISC,en,"mod_auth_openidc is an authentication/authorization module for the Apache 2.x HTTP server that functions as an OpenID Connect Relying Party, authenticating users against an OpenID Connect Provider. In mod_auth_openidc before version 2.4.9, the AES GCM encryption in mod_auth_openidc uses a static IV and AAD. It is important to fix because this creates a static nonce and since aes-gcm is a stream cipher, this can lead to known cryptographic issues, since the same key is being reused. From 2.4.9 onwards this has been patched to use dynamic values through usage of cjose AES encryption routines.",4.0,2021-07-26T17:15Z,2021-07-26T17:21Z,https://github.com/zmartzone/mod_auth_openidc/releases/tag/v2.4.9,https://github.com/zmartzone/mod_auth_openidc/releases/tag/v2.4.9,MISC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-32790,security-advisories@github.com,https://github.com/woocommerce/woocommerce/security/advisories/GHSA-7vx5-x39w-q24g,https://github.com/woocommerce/woocommerce/security/advisories/GHSA-7vx5-x39w-q24g,CONFIRM,https://woocommerce.com/posts/critical-vulnerability-detected-july-2021/,https://woocommerce.com/posts/critical-vulnerability-detected-july-2021/,MISC,en,"Woocommerce is an open source eCommerce plugin for WordPress. An SQL injection vulnerability impacts all WooCommerce sites running the WooCommerce plugin between version 3.3.0 and 3.3.6. Malicious actors (already) having admin access, or API keys to the WooCommerce site can exploit vulnerable endpoints of `/wp-json/wc/v3/webhooks`, `/wp-json/wc/v2/webhooks` and other webhook listing API. Read-only SQL queries can be executed using this exploit, while data will not be returned, by carefully crafting `search` parameter information can be disclosed using timing and related attacks. Version 3.3.6 is the earliest version of Woocommerce with a patch for this vulnerability. There are no known workarounds other than upgrading.",4.0,2021-07-26T17:15Z,2021-07-26T17:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-31292,cve@mitre.org,https://github.com/Exiv2/exiv2/issues/1530,https://github.com/Exiv2/exiv2/issues/1530,MISC,,,,en,An integer overflow in CrwMap::encode0x1810 of Exiv2 0.27.3 allows attackers to trigger a heap-based buffer overflow and cause a denial of service (DOS) via crafted metadata.,4.0,2021-07-26T17:15Z,2021-07-26T17:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-31291,cve@mitre.org,https://github.com/Exiv2/exiv2/issues/1529,https://github.com/Exiv2/exiv2/issues/1529,MISC,,,,en,A heap-based buffer overflow vulnerability in jp2image.cpp of Exiv2 0.27.3 allows attackers to cause a denial of service (DOS) via crafted metadata.,4.0,2021-07-26T17:15Z,2021-07-26T17:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-25804,cve@mitre.org,https://code.videolan.org/videolan/vlc-3.0/-/commit/a7f577ec26d35bbd7b2a3cda89d1b41bde69de9c,https://code.videolan.org/videolan/vlc-3.0/-/commit/a7f577ec26d35bbd7b2a3cda89d1b41bde69de9c,MISC,,,,en,"A NULL-pointer dereference in ""Open"" in avi.c of VideoLAN VLC Media Player 3.0.11 can a denial of service (DOS) in the application.",4.0,2021-07-26T17:15Z,2021-07-26T17:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-25803,cve@mitre.org,https://code.videolan.org/videolan/vlc-3.0/-/commit/56cbe9c4b59edbdc5e1bb2687992f3bbf492eccb,https://code.videolan.org/videolan/vlc-3.0/-/commit/56cbe9c4b59edbdc5e1bb2687992f3bbf492eccb,MISC,,,,en,A buffer overflow vulnerability in the vlc_input_attachment_New component of VideoLAN VLC Media Player 3.0.11 allows attackers to cause an out-of-bounds read via a crafted .avi file.,4.0,2021-07-26T17:15Z,2021-07-26T17:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-25802,cve@mitre.org,https://code.videolan.org/videolan/vlc-3.0/-/commit/0660acc3ab64d2c3ad99cae887a438f0648faa72,https://code.videolan.org/videolan/vlc-3.0/-/commit/0660acc3ab64d2c3ad99cae887a438f0648faa72,MISC,,,,en,A buffer overflow vulnerability in the AVI_ExtractSubtitle component of VideoLAN VLC Media Player 3.0.11 allows attackers to cause an out-of-bounds read via a crafted .avi file.,4.0,2021-07-26T17:15Z,2021-07-26T17:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-25801,cve@mitre.org,https://code.videolan.org/videolan/vlc-3.0/-/commit/f5f8cc3ab8825f178de3f6714bfbff8b3f293fd2,https://code.videolan.org/videolan/vlc-3.0/-/commit/f5f8cc3ab8825f178de3f6714bfbff8b3f293fd2,MISC,,,,en,A buffer overflow vulnerability in the __Parse_indx component of VideoLAN VLC Media Player 3.0.11 allows attackers to cause an out-of-bounds read via a crafted .avi file.,4.0,2021-07-26T17:15Z,2021-07-26T17:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-32789,security-advisories@github.com,https://github.com/woocommerce/woocommerce-gutenberg-products-block/security/advisories/GHSA-6hq4-w6wv-8wrp,https://github.com/woocommerce/woocommerce-gutenberg-products-block/security/advisories/GHSA-6hq4-w6wv-8wrp,CONFIRM,https://wooengineering.wordpress.com/2021/07/14/incident-report-sql-injection-via-store-api/,https://wooengineering.wordpress.com/2021/07/14/incident-report-sql-injection-via-store-api/,MISC,en,"woocommerce-gutenberg-products-block is a feature plugin for WooCommerce Gutenberg Blocks. An SQL injection vulnerability impacts all WooCommerce sites running the WooCommerce Blocks feature plugin between version 2.5.0 and prior to version 2.5.16. Via a carefully crafted URL, an exploit can be executed against the `wc/store/products/collection-data?calculate_attribute_counts[][taxonomy]` endpoint that allows the execution of a read only sql query. There are patches for many versions of this package, starting with version 2.5.16. There are no known workarounds aside from upgrading.",4.0,2021-07-26T16:15Z,2021-07-26T17:21Z,https://woocommerce.com/posts/critical-vulnerability-detected-july-2021/,https://woocommerce.com/posts/critical-vulnerability-detected-july-2021/,MISC,https://github.com/woocommerce/woocommerce-gutenberg-products-block-ghsa-6hq4-w6wv-8wrp/pull/1,https://github.com/woocommerce/woocommerce-gutenberg-products-block-ghsa-6hq4-w6wv-8wrp/pull/1,MISC,,,,,,,https://hackerone.com/reports/1260787,https://hackerone.com/reports/1260787,MISC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-32631,security-advisories@github.com,https://github.com/nimble-platform/common/commit/a59ad46733912a5580530e39cac0e6ebc83cc563,https://github.com/nimble-platform/common/commit/a59ad46733912a5580530e39cac0e6ebc83cc563,MISC,https://github.com/nimble-platform/common/commit/12197a755bd524559bf4e16475595a2c6fcd34db,https://github.com/nimble-platform/common/commit/12197a755bd524559bf4e16475595a2c6fcd34db,MISC,en,"Common is a package of common modules that can be accessed by NIMBLE services. Common before commit number 3b96cb0293d3443b870351945f41d7d55cb34b53 did not properly verify the signature of JSON Web Tokens. This allows someone to forge a valid JWT. Being able to forge JWTs may lead to authentication bypasses. Commit number 3b96cb0293d3443b870351945f41d7d55cb34b53 contains a patch for the issue. As a workaround, one may use the parseClaimsJws method to correctly verify the signature of a JWT.",4.0,2021-07-26T16:15Z,2021-07-26T17:21Z,https://github.com/nimble-platform/common/commit/3b96cb0293d3443b870351945f41d7d55cb34b53,https://github.com/nimble-platform/common/commit/3b96cb0293d3443b870351945f41d7d55cb34b53,MISC,https://github.com/nimble-platform/common/security/advisories/GHSA-fjq8-896w-pv28,https://github.com/nimble-platform/common/security/advisories/GHSA-fjq8-896w-pv28,CONFIRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-33629,securities@openeuler.org,https://openeuler.org/zh/security/safety-bulletin/detail.html?id=openEuler-SA-2021-1265,https://openeuler.org/zh/security/safety-bulletin/detail.html?id=openEuler-SA-2021-1265,MISC,,,,en,"isula-build before 0.9.5-8 can cause a program crash, when building container images, some functions for processing external data do not remove spaces when processing data.",4.0,2021-07-26T15:15Z,2021-07-26T17:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-37534,cve@mitre.org,https://github.com/MISP/MISP/commit/78edbbca64a1edc4390560cc106d0d418064355d,https://github.com/MISP/MISP/commit/78edbbca64a1edc4390560cc106d0d418064355d,MISC,,,,en,app/View/GalaxyClusters/add.ctp in MISP 2.4.146 allows Stored XSS when forking a galaxy cluster.,4.0,2021-07-26T14:15Z,2021-07-26T17:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-26824,cve@mitre.org,https://sites.google.com/view/boss-lab,https://sites.google.com/view/boss-lab,MISC,https://github.com/bosslabdcu/Vulnerability-Reporting/security/advisories/GHSA-xvrv-w76r-gh28,https://github.com/bosslabdcu/Vulnerability-Reporting/security/advisories/GHSA-xvrv-w76r-gh28,MISC,en,"DM FingerTool v1.19 in the DM PD065 Secure USB is susceptible to improper authentication by a replay attack, allowing local attackers to bypass user authentication and access all features and data on the USB.",4.0,2021-07-26T13:15Z,2021-07-26T17:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-3664,tbd@nist.gov,https://github.com/unshiftio/url-parse/commit/81ab967889b08112d3356e451bf03e6aa0cbb7e0,https://github.com/unshiftio/url-parse/commit/81ab967889b08112d3356e451bf03e6aa0cbb7e0,MISC,https://huntr.dev/bounties/1625557993985-unshiftio/url-parse,https://huntr.dev/bounties/1625557993985-unshiftio/url-parse,CONFIRM,en,url-parse is vulnerable to URL Redirection to Untrusted Site,4.0,2021-07-26T12:15Z,2021-07-26T12:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-35030,tbd@nist.gov,https://www.zyxel.com/support/Zyxel_security_advisory_for_XSS_vulnerability_of_GS1900_series_switches.shtml,https://www.zyxel.com/support/Zyxel_security_advisory_for_XSS_vulnerability_of_GS1900_series_switches.shtml,MISC,,,,en,"A vulnerability was found in the CGI program in Zyxel GS1900-8 firmware version V2.60, that did not properly sterilize packet contents and could allow an authenticated, local user to perform a cross-site scripting (XSS) attack via a crafted LLDP packet.",4.0,2021-07-26T12:15Z,2021-07-26T12:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-29784,psirt@us.ibm.com,https://exchange.xforce.ibmcloud.com/vulnerabilities/203168,ibm-i2-cve202129784-info-disc (203168),XF,https://www.ibm.com/support/pages/node/6474875,https://www.ibm.com/support/pages/node/6474875,CONFIRM,en,"IBM i2 Analyze 4.3.0, 4.3.1, and 4.3.2 could allow a remote attacker to obtain sensitive information when a detailed technical error message is returned in the browser. This information could be used in further attacks against the system. IBM X-Force ID: 203168.",4.0,2021-07-26T12:15Z,2021-07-26T13:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-29770,psirt@us.ibm.com,https://exchange.xforce.ibmcloud.com/vulnerabilities/202771,ibm-i2-cve202129770-input-validation (202771),XF,https://www.ibm.com/support/pages/node/6474877,https://www.ibm.com/support/pages/node/6474877,CONFIRM,en,"IBM i2 Analyst's Notebook Premium (IBM i2 Analyze 4.3.0, 4.3.1, and 4.3.2) could allow an authenticated user to perform unauthorized actions due to hazardous input validation. IBM X-Force ID: 202771.",4.0,2021-07-26T12:15Z,2021-07-26T13:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-29769,psirt@us.ibm.com,https://exchange.xforce.ibmcloud.com/vulnerabilities/202769,ibm-i2-cve202129769-info-disc (202769),XF,https://www.ibm.com/support/pages/node/6474883,https://www.ibm.com/support/pages/node/6474883,CONFIRM,en,"IBM i2 Analyst's Notebook Premium (IBM i2 Analyze 4.3.0, 4.3.1, and 4.3.2) does not set the secure attribute on authorization tokens or session cookies. Attackers may be able to get the cookie values by sending a http:// link to a user or by planting this link in a site the user goes to. The cookie will be sent to the insecure link and the attacker can then obtain the cookie value by snooping the traffic. IBM X-Force ID: 202769.",4.0,2021-07-26T12:15Z,2021-07-26T13:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-29767,psirt@us.ibm.com,https://exchange.xforce.ibmcloud.com/vulnerabilities/202681,ibm-i2-cve202129767-info-disc (202681),XF,https://www.ibm.com/support/pages/node/6474885,https://www.ibm.com/support/pages/node/6474885,CONFIRM,en,"IBM i2 Analyst's Notebook Premium 9.2.0, 9.2.1, and 9.2.2 could allow a remote attacker to obtain sensitive information when a detailed technical error message is returned in the browser. This information could be used in further attacks against the system. IBM X-Force ID: 202681.",4.0,2021-07-26T12:15Z,2021-07-26T13:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-29766,psirt@us.ibm.com,https://www.ibm.com/support/pages/node/6474881,https://www.ibm.com/support/pages/node/6474881,CONFIRM,https://exchange.xforce.ibmcloud.com/vulnerabilities/202680,ibm-i2-cve202129766-info-disc (202680),XF,en,"IBM i2 Analyst's Notebook Premium (IBM i2 Analyze 4.3.0, 4.3.1, and 4.3.2) could allow a remote attacker to obtain sensitive information when a detailed technical error message is returned in the browser. This information could be used in further attacks against the system. IBM X-Force ID: 202680.",4.0,2021-07-26T12:15Z,2021-07-26T13:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-22144,security@elastic.co,https://discuss.elastic.co/t/elasticsearch-7-13-3-and-6-8-17-security-update/278100,https://discuss.elastic.co/t/elasticsearch-7-13-3-and-6-8-17-security-update/278100,MISC,,,,en,In Elasticsearch versions before 7.13.3 and 6.8.17 an uncontrolled recursion vulnerability that could lead to a denial of service attack was identified in the Elasticsearch Grok parser. A user with the ability to submit arbitrary queries to Elasticsearch could create a malicious Grok query that will crash the Elasticsearch node.,4.0,2021-07-26T12:15Z,2021-07-26T12:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-20560,psirt@us.ibm.com,https://www.ibm.com/support/pages/node/6474829,https://www.ibm.com/support/pages/node/6474829,CONFIRM,https://exchange.xforce.ibmcloud.com/vulnerabilities/199229,ibm-sterling-cve202120560-clickjacking (199229),XF,en,"IBM Sterling Connect:Direct Browser User Interface 1.4.1.1 and 1.5.0.2 could allow a remote attacker to hijack the clicking action of the victim. By persuading a victim to visit a malicious Web site, a remote attacker could exploit this vulnerability to hijack the victim's click actions and possibly launch further attacks against the victim. IBM X-Force ID: 199229.",4.0,2021-07-26T12:15Z,2021-07-26T13:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-20431,psirt@us.ibm.com,https://exchange.xforce.ibmcloud.com/vulnerabilities/196342,ibm-i2-cve202120431-info-disc (196342),XF,https://www.ibm.com/support/pages/node/6474865,https://www.ibm.com/support/pages/node/6474865,CONFIRM,en,"IBM i2 Analyst's Notebook Premium 9.2.0, 9.2.1, and 9.2.2 does not invalidate session after logout which could allow an an attacker to obtain sensitive information from the system. IBM X-Force ID: 196342.",4.0,2021-07-26T12:15Z,2021-07-26T13:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-20430,psirt@us.ibm.com,https://www.ibm.com/support/pages/node/6474861,https://www.ibm.com/support/pages/node/6474861,CONFIRM,https://exchange.xforce.ibmcloud.com/vulnerabilities/196341,ibm-i2-cve202120430-info-disc (196341),XF,en,"IBM i2 Analyst's Notebook Premium (IBM i2 Analyze 4.3.0, 4.3.1, and 4.3.2) could allow a remote attacker to obtain sensitive information when a detailed technical error message is returned in the browser. This information could be used in further attacks against the system. IBM X-Force ID: 196341.",4.0,2021-07-26T12:15Z,2021-07-26T13:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-20337,psirt@us.ibm.com,https://www.ibm.com/support/pages/node/6474847,https://www.ibm.com/support/pages/node/6474847,CONFIRM,https://exchange.xforce.ibmcloud.com/vulnerabilities/194448,ibm-qradar-cve202120337-info-disc (194448),XF,en,IBM QRadar SIEM 7.3.0 to 7.3.3 Patch 8 and 7.4.0 to 7.4.3 GA uses weaker than expected cryptographic algorithms that could allow an attacker to decrypt highly sensitive information. IBM X-Force ID: 194448.,4.0,2021-07-26T12:15Z,2021-07-26T13:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-4623,psirt@us.ibm.com,https://www.ibm.com/support/pages/node/6474857,https://www.ibm.com/support/pages/node/6474857,CONFIRM,https://exchange.xforce.ibmcloud.com/vulnerabilities/184984,ibm-i2-cve20204623-code-exec (184984),XF,en,"IBM i2 iBase 8.9.13 could allow a local authenticated attacker to execute arbitrary code on the system, caused by a DLL search order hijacking flaw. By using a specially-crafted .DLL file, an attacker could exploit this vulnerability to execute arbitrary code on the system. IBM X-Force ID: 184984.",4.0,2021-07-26T12:15Z,2021-07-26T13:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-12681,cve@mitre.org,https://www.3xlogic.com/products/access-control/infinias-ethernet-enabled-integrated-door-controller-eidc,https://www.3xlogic.com/products/access-control/infinias-ethernet-enabled-integrated-door-controller-eidc,MISC,https://www.3xlogic.com/sites/www.3xlogic.com/files/media/2020-08/INF_RN_infinias_eIDC32_V3.9_Firmware%20Release_08142020.pdf,https://www.3xlogic.com/sites/www.3xlogic.com/files/media/2020-08/INF_RN_infinias_eIDC32_V3.9_Firmware%20Release_08142020.pdf,MISC,en,Missing TLS certificate validation on 3xLogic Infinias eIDC32 devices through 3.4.125 allows an attacker to intercept/control the channel by which door lock policies are applied.,4.0,2021-07-26T12:15Z,2021-07-26T12:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-33900,security@apache.org,https://lists.apache.org/thread.html/rb1dbcc43a5b406e45d335343a1704f4233de613140a01929d102fdc9%40%3Cusers.directory.apache.org%3E,N/A,CONFIRM,,,,en,"While investigating DIRSTUDIO-1219 it was noticed that configured StartTLS encryption was not applied when any SASL authentication mechanism (DIGEST-MD5, GSSAPI) was used. While investigating DIRSTUDIO-1220 it was noticed that any configured SASL confidentiality layer was not applied. This issue affects Apache Directory Studio version 2.0.0.v20210213-M16 and prior versions.",4.0,2021-07-26T07:15Z,2021-07-26T11:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-36092,security@otrs.com,https://otrs.com/release-notes/otrs-security-advisory-2021-15/,https://otrs.com/release-notes/otrs-security-advisory-2021-15/,CONFIRM,,,,en,It's possible to create an email which contains specially crafted link and it can be used to perform XSS attack. This issue affects: OTRS AG ((OTRS)) Community Edition:6.0.x version 6.0.1 and later versions. OTRS AG OTRS: 7.0.x version 7.0.27 and prior versions; 8.0.x version 8.0.14 and prior versions.,4.0,2021-07-26T05:15Z,2021-07-26T11:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-36091,security@otrs.com,https://otrs.com/release-notes/otrs-security-advisory-2021-14/,https://otrs.com/release-notes/otrs-security-advisory-2021-14/,CONFIRM,,,,en,Agents are able to list appointments in the calendars without required permissions. This issue affects: OTRS AG ((OTRS)) Community Edition: 6.0.x version 6.0.1 and later versions. OTRS AG OTRS: 7.0.x versions prior to 7.0.27.,4.0,2021-07-26T05:15Z,2021-07-26T11:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-21443,security@otrs.com,https://otrs.com/release-notes/otrs-security-advisory-2021-13/,https://otrs.com/release-notes/otrs-security-advisory-2021-13/,CONFIRM,,,,en,Agents are able to list customer user emails without required permissions in the bulk action screen. This issue affects: OTRS AG ((OTRS)) Community Edition: 6.0.x version 6.0.1 and later versions. OTRS AG OTRS: 7.0.x versions prior to 7.0.27.,4.0,2021-07-26T05:15Z,2021-07-26T11:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-21442,security@otrs.com,https://otrs.com/release-notes/otrs-security-advisory-2021-12/,https://otrs.com/release-notes/otrs-security-advisory-2021-12/,CONFIRM,,,,en,In the project create screen it's possible to inject malicious JS code to the certain fields. The code might be executed in the Reporting screen. This issue affects: OTRS AG Time Accounting: 7.0.x versions prior to 7.0.19.,4.0,2021-07-26T05:15Z,2021-07-26T11:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-21440,security@otrs.com,https://otrs.com/release-notes/otrs-security-advisory-2021-10/,https://otrs.com/release-notes/otrs-security-advisory-2021-10/,CONFIRM,,,,en,Generated Support Bundles contains private S/MIME and PGP keys if containing folder is not hidden. This issue affects: OTRS AG ((OTRS)) Community Edition 6.0.x version 6.0.1 and later versions. OTRS AG OTRS 7.0.x version 7.0.27 and prior versions; 8.0.x version 8.0.14 and prior versions.,4.0,2021-07-26T05:15Z,2021-07-26T11:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
